Entity,Code,Date,Daily confirmed cases per million,Cumulative confirmed cases of COVID-19 per million people (cases per million)
Brazil,BRA,"Aug 1, 2020",214.47371,12525.839
Brazil,BRA,"Aug 2, 2020",210.606,12739.389
Brazil,BRA,"Aug 3, 2020",211.42729,12860.767
Brazil,BRA,"Aug 4, 2020",206.96271,12939.056
Brazil,BRA,"Aug 5, 2020",214.21243,13181.825
Brazil,BRA,"Aug 6, 2020",206.19986,13450.701
Brazil,BRA,"Aug 7, 2020",203.04243,13700.697
Brazil,BRA,"Aug 8, 2020",201.59543,13937.007
Brazil,BRA,"Aug 9, 2020",204.67214,14172.094
Bulgaria,BGR,"Mar 8, 2020",,0.288
Bulgaria,BGR,"Mar 9, 2020",,0.576
Bulgaria,BGR,"Mar 12, 2020",0.336,1.007
Bulgaria,BGR,"Mar 13, 2020",0.82775,3.31
Bulgaria,BGR,"Mar 14, 2020",0.8924,4.461
Bulgaria,BGR,"Mar 15, 2020",1.1226,5.901
Bulgaria,BGR,"Mar 16, 2020",1.3528,7.34
Bulgaria,BGR,"Mar 17, 2020",1.39117,8.923
Bulgaria,BGR,"Mar 18, 2020",1.583,11.657
Bulgaria,BGR,"Mar 19, 2020",1.74743,13.24
Bulgaria,BGR,"Mar 20, 2020",1.68571,15.111
Bulgaria,BGR,"Mar 21, 2020",1.97357,18.277
Bulgaria,BGR,"Mar 22, 2020",2.50814,23.458
Bulgaria,BGR,"Mar 23, 2020",2.75486,26.625
Bulgaria,BGR,"Mar 24, 2020",2.85771,28.927
Bulgaria,BGR,"Mar 25, 2020",2.85771,31.662
Bulgaria,BGR,"Mar 26, 2020",3.08386,34.828
Bulgaria,BGR,"Mar 27, 2020",3.26886,37.994
Bulgaria,BGR,"Mar 28, 2020",3.41286,42.168
Bulgaria,BGR,"Mar 29, 2020",3.454,47.637
Bulgaria,BGR,"Mar 30, 2020",3.31014,49.795
Bulgaria,BGR,"Mar 31, 2020",3.24843,51.666
Bulgaria,BGR,"Apr 1, 2020",3.68029,57.423
Bulgaria,BGR,"Apr 2, 2020",3.70086,60.733
Bulgaria,BGR,"Apr 3, 2020",3.96814,65.77
Bulgaria,BGR,"Apr 4, 2020",3.94757,69.8
Bulgaria,BGR,"Apr 5, 2020",3.53643,72.39
Bulgaria,BGR,"Apr 6, 2020",3.80371,76.42
Bulgaria,BGR,"Apr 7, 2020",3.90657,79.01
Bulgaria,BGR,"Apr 8, 2020",3.65986,83.04
Bulgaria,BGR,"Apr 9, 2020",3.516,85.343
Bulgaria,BGR,"Apr 10, 2020",3.43371,89.804
Bulgaria,BGR,"Apr 11, 2020",3.08414,91.387
Bulgaria,BGR,"Apr 12, 2020",3.24857,95.129
Bulgaria,BGR,"Apr 13, 2020",2.96071,97.144
Bulgaria,BGR,"Apr 14, 2020",2.79614,98.583
Bulgaria,BGR,"Apr 15, 2020",2.79614,102.613
Bulgaria,BGR,"Apr 16, 2020",3.16614,107.506
Bulgaria,BGR,"Apr 17, 2020",3.61857,115.134
Bulgaria,BGR,"Apr 18, 2020",4.33814,121.754
Bulgaria,BGR,"Apr 19, 2020",4.46143,126.359
Bulgaria,BGR,"Apr 20, 2020",4.93429,131.684
Bulgaria,BGR,"Apr 21, 2020",5.01657,133.699
Bulgaria,BGR,"Apr 22, 2020",5.38657,140.319
Bulgaria,BGR,"Apr 23, 2020",5.695,147.371
Bulgaria,BGR,"Apr 24, 2020",6.10614,157.877
Bulgaria,BGR,"Apr 25, 2020",7.03129,170.974
Bulgaria,BGR,"Apr 26, 2020",7.58643,179.465
Bulgaria,BGR,"Apr 27, 2020",7.91543,187.092
Bulgaria,BGR,"Apr 28, 2020",8.92286,196.159
Bulgaria,BGR,"Apr 29, 2020",8.71729,201.34
Bulgaria,BGR,"Apr 30, 2020",8.69671,208.248
Bulgaria,BGR,"May 1, 2020",8.40886,216.739
Bulgaria,BGR,"May 2, 2020",8.22386,228.54
Bulgaria,BGR,"May 3, 2020",7.13429,229.404
Bulgaria,BGR,"May 4, 2020",6.538,232.858
Bulgaria,BGR,"May 5, 2020",5.94171,237.751
Bulgaria,BGR,"May 6, 2020",5.96229,243.076
Bulgaria,BGR,"May 7, 2020",6.80529,255.885
Bulgaria,BGR,"May 8, 2020",6.64086,263.224
Bulgaria,BGR,"May 9, 2020",6.64086,275.026
Bulgaria,BGR,"May 10, 2020",7.422,281.358
Bulgaria,BGR,"May 11, 2020",7.13414,282.797
Bulgaria,BGR,"May 12, 2020",6.94914,286.395
Bulgaria,BGR,"May 13, 2020",6.86686,291.144
Bulgaria,BGR,"May 14, 2020",5.98271,297.764
Bulgaria,BGR,"May 15, 2020",5.57143,302.226
Bulgaria,BGR,"May 16, 2020",4.66686,307.695
Bulgaria,BGR,"May 17, 2020",5.26314,318.201
Bulgaria,BGR,"May 18, 2020",5.551,321.655
Bulgaria,BGR,"May 19, 2020",5.53043,325.109
Bulgaria,BGR,"May 20, 2020",5.53043,329.858
Bulgaria,BGR,"May 21, 2020",5.38657,335.471
Bulgaria,BGR,"May 22, 2020",5.59229,341.371
Bulgaria,BGR,"May 23, 2020",5.55114,346.552
Bulgaria,BGR,"May 24, 2020",4.05029,346.552
Bulgaria,BGR,"May 25, 2020",4.07086,350.15
Bulgaria,BGR,"May 26, 2020",3.57743,350.15
Bulgaria,BGR,"May 27, 2020",3.45414,354.036
Bulgaria,BGR,"May 28, 2020",2.65229,354.036
Bulgaria,BGR,"May 29, 2020",2.32329,357.634
Bulgaria,BGR,"May 30, 2020",1.871,359.649
Bulgaria,BGR,"May 31, 2020",2.15886,361.664
Bulgaria,BGR,"Jun 1, 2020",1.64486,361.664
Bulgaria,BGR,"Jun 2, 2020",1.64486,361.664
Bulgaria,BGR,"Jun 3, 2020",1.60371,365.262
Bulgaria,BGR,"Jun 4, 2020",2.57,372.026
Bulgaria,BGR,"Jun 5, 2020",2.056,372.026
Bulgaria,BGR,"Jun 6, 2020",3.47457,383.971
Bulgaria,BGR,"Jun 7, 2020",4.07071,390.159
Bulgaria,BGR,"Jun 8, 2020",4.39971,392.462
Bulgaria,BGR,"Jun 9, 2020",6.10614,404.407
Bulgaria,BGR,"Jun 10, 2020",7.21629,415.776
Bulgaria,BGR,"Jun 11, 2020",8.38814,430.744
Bulgaria,BGR,"Jun 12, 2020",10.30014,444.128
Bulgaria,BGR,"Jun 13, 2020",10.75243,459.239
Bulgaria,BGR,"Jun 14, 2020",11.41043,470.033
Bulgaria,BGR,"Jun 15, 2020",11.57486,473.487
Bulgaria,BGR,"Jun 16, 2020",10.917,480.827
Bulgaria,BGR,"Jun 17, 2020",11.59557,496.946
Bulgaria,BGR,"Jun 18, 2020",11.28729,509.754
Bulgaria,BGR,"Jun 19, 2020",12.08914,528.751
Bulgaria,BGR,"Jun 20, 2020",11.59571,540.409
Bulgaria,BGR,"Jun 21, 2020",12.45914,557.247
Bulgaria,BGR,"Jun 22, 2020",12.64414,561.996
Bulgaria,BGR,"Jun 23, 2020",13.21971,573.366
Bulgaria,BGR,"Jun 24, 2020",13.58971,592.075
Bulgaria,BGR,"Jun 25, 2020",14.39143,610.496
Bulgaria,BGR,"Jun 26, 2020",15.09043,634.387
Bulgaria,BGR,"Jun 27, 2020",15.58386,649.498
Bulgaria,BGR,"Jun 28, 2020",15.48114,665.617
Bulgaria,BGR,"Jun 29, 2020",16.15971,675.115
Bulgaria,BGR,"Jun 30, 2020",17.41386,695.263
Bulgaria,BGR,"Jul 1, 2020",17.98957,718.002
Bulgaria,BGR,"Jul 2, 2020",18.75029,741.749
Bulgaria,BGR,"Jul 3, 2020",18.64757,764.919
Bulgaria,BGR,"Jul 4, 2020",20.23071,791.112
Bulgaria,BGR,"Jul 5, 2020",21.62871,817.017
Bulgaria,BGR,"Jul 6, 2020",21.567,826.084
Bulgaria,BGR,"Jul 7, 2020",22.26614,851.126
Bulgaria,BGR,"Jul 8, 2020",22.88286,878.182
Bulgaria,BGR,"Jul 9, 2020",24.42486,912.722
Bulgaria,BGR,"Jul 10, 2020",27.89943,960.215
Bulgaria,BGR,"Jul 11, 2020",30.161,1002.239
Bulgaria,BGR,"Jul 12, 2020",30.79843,1032.605
Bulgaria,BGR,"Jul 13, 2020",31.08629,1043.687
Bulgaria,BGR,"Jul 14, 2020",30.77786,1066.57
Bulgaria,BGR,"Jul 15, 2020",31.72371,1100.246
Bulgaria,BGR,"Jul 16, 2020",31.55929,1133.635
Bulgaria,BGR,"Jul 17, 2020",30.264,1172.061
Bulgaria,BGR,"Jul 18, 2020",30.38729,1214.948
Bulgaria,BGR,"Jul 19, 2020",30.07886,1243.156
Bulgaria,BGR,"Jul 20, 2020",30.44886,1256.828
Bulgaria,BGR,"Jul 21, 2020",31.20957,1285.036
Bulgaria,BGR,"Jul 22, 2020",33.08043,1331.809
Bulgaria,BGR,"Jul 23, 2020",35.09529,1379.301
Bulgaria,BGR,"Jul 24, 2020",35.13643,1418.015
Bulgaria,BGR,"Jul 25, 2020",34.56086,1456.873
Bulgaria,BGR,"Jul 26, 2020",34.41686,1484.073
Bulgaria,BGR,"Jul 27, 2020",34.828,1500.624
Bulgaria,BGR,"Jul 28, 2020",34.78686,1528.543
Bulgaria,BGR,"Jul 29, 2020",33.24486,1564.523
Bulgaria,BGR,"Jul 30, 2020",32.299,1605.395
Bulgaria,BGR,"Jul 31, 2020",32.21671,1643.533
Bulgaria,BGR,"Aug 1, 2020",32.21671,1682.391
Bulgaria,BGR,"Aug 2, 2020",31.33271,1703.403
Bulgaria,BGR,"Aug 3, 2020",31.415,1720.529
Bulgaria,BGR,"Aug 4, 2020",27.42643,1720.529
Bulgaria,BGR,"Aug 5, 2020",26.48071,1749.888
Bulgaria,BGR,"Aug 6, 2020",25.88457,1786.587
Bulgaria,BGR,"Aug 7, 2020",26.66586,1830.194
Bulgaria,BGR,"Aug 8, 2020",27.22086,1872.937
Bulgaria,BGR,"Aug 9, 2020",30.98329,1920.286
Burkina Faso,BFA,"Mar 11, 2020",,0.096
Burkina Faso,BFA,"Mar 12, 2020",,0.096
Burkina Faso,BFA,"Mar 15, 2020",0.048,0.144
Burkina Faso,BFA,"Mar 16, 2020",0.036,0.144
Burkina Faso,BFA,"Mar 17, 2020",0.1914,0.957
Burkina Faso,BFA,"Mar 18, 2020",0.1722,0.957
Burkina Faso,BFA,"Mar 19, 2020",0.2296,1.244
Burkina Faso,BFA,"Mar 20, 2020",0.24717,1.579
Burkina Faso,BFA,"Mar 21, 2020",0.25971,1.914
Burkina Faso,BFA,"Mar 22, 2020",0.41686,3.062
Burkina Faso,BFA,"Mar 23, 2020",0.41686,3.062
Burkina Faso,BFA,"Mar 24, 2020",0.37586,3.588
Burkina Faso,BFA,"Mar 25, 2020",0.53986,4.736
Burkina Faso,BFA,"Mar 26, 2020",0.60143,5.454
Burkina Faso,BFA,"Mar 27, 2020",0.77229,6.985
Burkina Faso,BFA,"Mar 28, 2020",0.72443,6.985
Burkina Faso,BFA,"Mar 29, 2020",0.79286,8.611
Burkina Faso,BFA,"Mar 30, 2020",0.79286,8.611
Burkina Faso,BFA,"Mar 31, 2020",1.00471,10.62
Burkina Faso,BFA,"Apr 1, 2020",1.00471,11.768
Burkina Faso,BFA,"Apr 2, 2020",1.00471,12.486
Burkina Faso,BFA,"Apr 3, 2020",0.97057,13.778
Burkina Faso,BFA,"Apr 4, 2020",0.97057,13.778
Burkina Faso,BFA,"Apr 5, 2020",0.83386,14.447
Burkina Faso,BFA,"Apr 6, 2020",1.12771,16.505
Burkina Faso,BFA,"Apr 7, 2020",0.97057,17.414
Burkina Faso,BFA,"Apr 8, 2020",0.94329,18.37
Burkina Faso,BFA,"Apr 9, 2020",1.04571,19.806
Burkina Faso,BFA,"Apr 10, 2020",1.05929,21.193
Burkina Faso,BFA,"Apr 11, 2020",1.09343,21.432
Burkina Faso,BFA,"Apr 12, 2020",1.24371,23.154
Burkina Faso,BFA,"Apr 13, 2020",1.03871,23.776
Burkina Faso,BFA,"Apr 14, 2020",1.03186,24.637
Burkina Faso,BFA,"Apr 15, 2020",0.984,25.259
Burkina Faso,BFA,"Apr 16, 2020",0.87471,25.929
Burkina Faso,BFA,"Apr 17, 2020",0.68343,25.977
Burkina Faso,BFA,"Apr 18, 2020",0.745,26.647
Burkina Faso,BFA,"Apr 19, 2020",0.55371,27.029
Burkina Faso,BFA,"Apr 20, 2020",0.54,27.555
Burkina Faso,BFA,"Apr 21, 2020",0.45114,27.795
Burkina Faso,BFA,"Apr 22, 2020",0.49214,28.704
Burkina Faso,BFA,"Apr 23, 2020",0.458,29.134
Burkina Faso,BFA,"Apr 24, 2020",0.499,29.469
Burkina Faso,BFA,"Apr 25, 2020",0.47157,29.947
Burkina Faso,BFA,"Apr 26, 2020",0.43743,30.091
Burkina Faso,BFA,"Apr 27, 2020",0.38286,30.234
Burkina Faso,BFA,"Apr 28, 2020",0.36929,30.378
Burkina Faso,BFA,"Apr 29, 2020",0.26,30.522
Burkina Faso,BFA,"Apr 30, 2020",0.219,30.665
Burkina Faso,BFA,"May 1, 2020",0.19843,30.856
Burkina Faso,BFA,"May 2, 2020",0.15743,31.048
Burkina Faso,BFA,"May 3, 2020",0.15743,31.191
Burkina Faso,BFA,"May 4, 2020",0.20514,31.67
Burkina Faso,BFA,"May 5, 2020",0.25286,32.148
Burkina Faso,BFA,"May 6, 2020",0.34157,32.913
Burkina Faso,BFA,"May 7, 2020",0.60114,34.875
Burkina Faso,BFA,"May 8, 2020",0.62171,35.21
Burkina Faso,BFA,"May 9, 2020",0.64914,35.593
Burkina Faso,BFA,"May 10, 2020",0.65586,35.784
Burkina Faso,BFA,"May 11, 2020",0.60814,35.927
Burkina Faso,BFA,"May 12, 2020",0.60143,36.358
Burkina Faso,BFA,"May 13, 2020",0.53314,36.645
Burkina Faso,BFA,"May 14, 2020",0.30086,36.98
Burkina Faso,BFA,"May 15, 2020",0.253,36.98
Burkina Faso,BFA,"May 16, 2020",0.25986,37.41
Burkina Faso,BFA,"May 17, 2020",0.23257,37.41
Burkina Faso,BFA,"May 18, 2020",0.30771,38.08
Burkina Faso,BFA,"May 19, 2020",0.24614,38.08
Burkina Faso,BFA,"May 20, 2020",0.27343,38.559
Burkina Faso,BFA,"May 21, 2020",0.24614,38.702
Burkina Faso,BFA,"May 22, 2020",0.26671,38.846
Burkina Faso,BFA,"May 23, 2020",0.21886,38.941
Burkina Faso,BFA,"May 24, 2020",0.21886,38.941
Burkina Faso,BFA,"May 25, 2020",0.24614,39.802
Burkina Faso,BFA,"May 26, 2020",0.30771,40.233
Burkina Faso,BFA,"May 27, 2020",0.26671,40.424
Burkina Faso,BFA,"May 28, 2020",0.24614,40.424
Burkina Faso,BFA,"May 29, 2020",0.23929,40.52
Burkina Faso,BFA,"May 30, 2020",0.22557,40.52
Burkina Faso,BFA,"May 31, 2020",0.26657,40.807
Burkina Faso,BFA,"Jun 1, 2020",0.335,42.146
Burkina Faso,BFA,"Jun 2, 2020",0.27343,42.146
Burkina Faso,BFA,"Jun 3, 2020",0.25986,42.242
Burkina Faso,BFA,"Jun 4, 2020",0.26671,42.29
Burkina Faso,BFA,"Jun 5, 2020",0.25986,42.338
Burkina Faso,BFA,"Jun 6, 2020",0.28043,42.481
Burkina Faso,BFA,"Jun 7, 2020",0.23943,42.481
Burkina Faso,BFA,"Jun 8, 2020",0.05486,42.529
Burkina Faso,BFA,"Jun 9, 2020",0.06171,42.577
Burkina Faso,BFA,"Jun 10, 2020",0.05486,42.625
Burkina Faso,BFA,"Jun 11, 2020",0.048,42.625
Burkina Faso,BFA,"Jun 12, 2020",0.048,42.673
Burkina Faso,BFA,"Jun 13, 2020",0.02743,42.673
Burkina Faso,BFA,"Jun 14, 2020",0.04114,42.768
Burkina Faso,BFA,"Jun 15, 2020",0.03429,42.768
Burkina Faso,BFA,"Jun 16, 2020",0.02743,42.768
Burkina Faso,BFA,"Jun 17, 2020",0.02743,42.816
Burkina Faso,BFA,"Jun 18, 2020",0.05471,43.008
Burkina Faso,BFA,"Jun 19, 2020",0.04786,43.008
Burkina Faso,BFA,"Jun 20, 2020",0.05471,43.055
Burkina Faso,BFA,"Jun 21, 2020",0.05471,43.151
Burkina Faso,BFA,"Jun 22, 2020",0.06157,43.199
Burkina Faso,BFA,"Jun 23, 2020",0.08886,43.39
Burkina Faso,BFA,"Jun 24, 2020",0.164,43.964
Burkina Faso,BFA,"Jun 25, 2020",0.23929,44.682
Burkina Faso,BFA,"Jun 26, 2020",0.28714,45.017
Burkina Faso,BFA,"Jun 27, 2020",0.28029,45.017
Burkina Faso,BFA,"Jun 28, 2020",0.26657,45.017
Burkina Faso,BFA,"Jun 29, 2020",0.38271,45.878
Burkina Faso,BFA,"Jun 30, 2020",0.35543,45.878
Burkina Faso,BFA,"Jul 1, 2020",0.294,46.021
Burkina Faso,BFA,"Jul 2, 2020",0.19143,46.021
Burkina Faso,BFA,"Jul 3, 2020",0.26657,46.883
Burkina Faso,BFA,"Jul 4, 2020",0.31443,47.217
Burkina Faso,BFA,"Jul 5, 2020",0.31443,47.217
Burkina Faso,BFA,"Jul 6, 2020",0.19143,47.217
Burkina Faso,BFA,"Jul 7, 2020",0.28029,47.839
Burkina Faso,BFA,"Jul 8, 2020",0.28029,47.983
Burkina Faso,BFA,"Jul 9, 2020",0.294,48.079
Burkina Faso,BFA,"Jul 10, 2020",0.27357,48.796
Burkina Faso,BFA,"Jul 11, 2020",0.22571,48.796
Burkina Faso,BFA,"Jul 12, 2020",0.31457,49.418
Burkina Faso,BFA,"Jul 13, 2020",0.33514,49.562
Burkina Faso,BFA,"Jul 14, 2020",0.24629,49.562
Burkina Faso,BFA,"Jul 15, 2020",0.23943,49.657
Burkina Faso,BFA,"Jul 16, 2020",0.22571,49.657
Burkina Faso,BFA,"Jul 17, 2020",0.12314,49.657
Burkina Faso,BFA,"Jul 18, 2020",0.18471,50.088
Burkina Faso,BFA,"Jul 19, 2020",0.13,50.327
Burkina Faso,BFA,"Jul 20, 2020",0.19829,50.949
Burkina Faso,BFA,"Jul 21, 2020",0.19829,50.949
Burkina Faso,BFA,"Jul 22, 2020",0.18457,50.949
Burkina Faso,BFA,"Jul 23, 2020",0.19143,50.997
Burkina Faso,BFA,"Jul 24, 2020",0.253,51.427
Burkina Faso,BFA,"Jul 25, 2020",0.23243,51.714
Burkina Faso,BFA,"Jul 26, 2020",0.23243,51.954
Burkina Faso,BFA,"Jul 27, 2020",0.23929,52.623
Burkina Faso,BFA,"Jul 28, 2020",0.23929,52.623
Burkina Faso,BFA,"Jul 29, 2020",0.28029,52.91
Burkina Faso,BFA,"Jul 30, 2020",0.34857,53.437
Burkina Faso,BFA,"Jul 31, 2020",0.287,53.437
Burkina Faso,BFA,"Aug 1, 2020",0.42371,54.68
Burkina Faso,BFA,"Aug 2, 2020",0.43057,54.967
Burkina Faso,BFA,"Aug 3, 2020",0.34171,55.015
Burkina Faso,BFA,"Aug 4, 2020",0.36229,55.159
Burkina Faso,BFA,"Aug 5, 2020",0.34186,55.302
Burkina Faso,BFA,"Aug 6, 2020",0.28043,55.398
Burkina Faso,BFA,"Aug 7, 2020",0.30771,55.589
Burkina Faso,BFA,"Aug 8, 2020",0.21886,56.211
Burkina Faso,BFA,"Aug 9, 2020",0.212,56.45
Burundi,BDI,"Apr 1, 2020",,0.168
Burundi,BDI,"Apr 2, 2020",,0.168
Burundi,BDI,"Apr 3, 2020",0.084,0.252
Burundi,BDI,"Apr 4, 2020",0.063,0.252
Burundi,BDI,"Apr 5, 2020",0.0504,0.252
Burundi,BDI,"Apr 6, 2020",0.042,0.252
Burundi,BDI,"Apr 7, 2020",0.036,0.252
Burundi,BDI,"Apr 8, 2020",0.012,0.252
Burundi,BDI,"Apr 9, 2020",0.012,0.252
Burundi,BDI,"Apr 10, 2020",0,0.252
Burundi,BDI,"Apr 11, 2020",0,0.252
Burundi,BDI,"Apr 12, 2020",0.024,0.42
Burundi,BDI,"Apr 13, 2020",0.024,0.42
Burundi,BDI,"Apr 14, 2020",0.024,0.42
Burundi,BDI,"Apr 15, 2020",0.024,0.42
Burundi,BDI,"Apr 16, 2020",0.024,0.42
Burundi,BDI,"Apr 17, 2020",0.024,0.42
Burundi,BDI,"Apr 18, 2020",0.036,0.505
Burundi,BDI,"Apr 19, 2020",0.012,0.505
Burundi,BDI,"Apr 20, 2020",0.012,0.505
Burundi,BDI,"Apr 21, 2020",0.012,0.505
Burundi,BDI,"Apr 22, 2020",0.012,0.505
Burundi,BDI,"Apr 23, 2020",0.072,0.925
Burundi,BDI,"Apr 24, 2020",0.072,0.925
Burundi,BDI,"Apr 25, 2020",0.072,1.009
Burundi,BDI,"Apr 26, 2020",0.108,1.261
Burundi,BDI,"Apr 27, 2020",0.108,1.261
Burundi,BDI,"Apr 28, 2020",0.108,1.261
Burundi,BDI,"Apr 29, 2020",0.108,1.261
Burundi,BDI,"Apr 30, 2020",0.048,1.261
Burundi,BDI,"May 1, 2020",0.048,1.261
Burundi,BDI,"May 2, 2020",0.036,1.261
Burundi,BDI,"May 3, 2020",0.048,1.598
Burundi,BDI,"May 4, 2020",0.048,1.598
Burundi,BDI,"May 5, 2020",0.048,1.598
Burundi,BDI,"May 6, 2020",0.048,1.598
Burundi,BDI,"May 7, 2020",0.048,1.598
Burundi,BDI,"May 8, 2020",0.048,1.598
Burundi,BDI,"May 9, 2020",0.048,1.598
Burundi,BDI,"May 10, 2020",0,1.598
Burundi,BDI,"May 11, 2020",0,1.598
Burundi,BDI,"May 12, 2020",0,1.598
Burundi,BDI,"May 13, 2020",0.09614,2.271
Burundi,BDI,"May 14, 2020",0.09614,2.271
Burundi,BDI,"May 15, 2020",0.09614,2.271
Burundi,BDI,"May 16, 2020",0.09614,2.271
Burundi,BDI,"May 17, 2020",0.09614,2.271
Burundi,BDI,"May 18, 2020",0.27629,3.532
Burundi,BDI,"May 19, 2020",0.27629,3.532
Burundi,BDI,"May 20, 2020",0.18014,3.532
Burundi,BDI,"May 21, 2020",0.18014,3.532
Burundi,BDI,"May 22, 2020",0.18014,3.532
Burundi,BDI,"May 23, 2020",0.18014,3.532
Burundi,BDI,"May 24, 2020",0.18014,3.532
Burundi,BDI,"May 25, 2020",0,3.532
Burundi,BDI,"May 26, 2020",0,3.532
Burundi,BDI,"May 27, 2020",0,3.532
Burundi,BDI,"May 28, 2020",0,3.532
Burundi,BDI,"May 29, 2020",0,3.532
Burundi,BDI,"May 30, 2020",0,3.532
Burundi,BDI,"May 31, 2020",0,3.532
Burundi,BDI,"Jun 1, 2020",0.25229,5.298
Burundi,BDI,"Jun 2, 2020",0.25229,5.298
Burundi,BDI,"Jun 3, 2020",0.25229,5.298
Burundi,BDI,"Jun 4, 2020",0.25229,5.298
Burundi,BDI,"Jun 5, 2020",0.25229,5.298
Burundi,BDI,"Jun 6, 2020",0.25229,5.298
Burundi,BDI,"Jun 7, 2020",0.49257,6.98
Burundi,BDI,"Jun 8, 2020",0.24029,6.98
Burundi,BDI,"Jun 9, 2020",0.24029,6.98
Burundi,BDI,"Jun 10, 2020",0.24029,6.98
Burundi,BDI,"Jun 11, 2020",0.24029,6.98
Burundi,BDI,"Jun 12, 2020",0.37243,7.905
Burundi,BDI,"Jun 13, 2020",0.37243,7.905
Burundi,BDI,"Jun 14, 2020",0.13214,7.905
Burundi,BDI,"Jun 15, 2020",0.13214,7.905
Burundi,BDI,"Jun 16, 2020",0.25229,8.746
Burundi,BDI,"Jun 17, 2020",0.25229,8.746
Burundi,BDI,"Jun 18, 2020",0.25229,8.746
Burundi,BDI,"Jun 19, 2020",0.12014,8.746
Burundi,BDI,"Jun 20, 2020",0.12014,8.746
Burundi,BDI,"Jun 21, 2020",0.60071,12.11
Burundi,BDI,"Jun 22, 2020",0.60071,12.11
Burundi,BDI,"Jun 23, 2020",0.48057,12.11
Burundi,BDI,"Jun 24, 2020",0.48057,12.11
Burundi,BDI,"Jun 25, 2020",0.48057,12.11
Burundi,BDI,"Jun 26, 2020",0.48057,12.11
Burundi,BDI,"Jun 27, 2020",0.48057,12.11
Burundi,BDI,"Jun 28, 2020",0,12.11
Burundi,BDI,"Jun 29, 2020",0.31243,14.297
Burundi,BDI,"Jun 30, 2020",0.31243,14.297
Burundi,BDI,"Jul 1, 2020",0.31243,14.297
Burundi,BDI,"Jul 2, 2020",0.31243,14.297
Burundi,BDI,"Jul 3, 2020",0.31243,14.297
Burundi,BDI,"Jul 4, 2020",0.56471,16.063
Burundi,BDI,"Jul 5, 2020",0.56471,16.063
Burundi,BDI,"Jul 6, 2020",0.25229,16.063
Burundi,BDI,"Jul 7, 2020",0.25229,16.063
Burundi,BDI,"Jul 8, 2020",0.25229,16.063
Burundi,BDI,"Jul 9, 2020",0.25229,16.063
Burundi,BDI,"Jul 10, 2020",0.58871,18.418
Burundi,BDI,"Jul 11, 2020",0.42057,19.006
Burundi,BDI,"Jul 12, 2020",0.70886,21.025
Burundi,BDI,"Jul 13, 2020",0.70886,21.025
Burundi,BDI,"Jul 14, 2020",0.93714,22.623
Burundi,BDI,"Jul 15, 2020",0.93714,22.623
Burundi,BDI,"Jul 16, 2020",0.93714,22.623
Burundi,BDI,"Jul 17, 2020",1.00914,25.482
Burundi,BDI,"Jul 18, 2020",1.00914,26.071
Burundi,BDI,"Jul 19, 2020",0.72086,26.071
Burundi,BDI,"Jul 20, 2020",0.72086,26.071
Burundi,BDI,"Jul 21, 2020",0.63671,27.08
Burundi,BDI,"Jul 22, 2020",0.70886,27.584
Burundi,BDI,"Jul 23, 2020",0.70886,27.584
Burundi,BDI,"Jul 24, 2020",0.50471,29.014
Burundi,BDI,"Jul 25, 2020",0.42057,29.014
Burundi,BDI,"Jul 26, 2020",0.61286,30.36
Burundi,BDI,"Jul 27, 2020",0.61286,30.36
Burundi,BDI,"Jul 28, 2020",0.673,31.789
Burundi,BDI,"Jul 29, 2020",0.60086,31.789
Burundi,BDI,"Jul 30, 2020",0.709,32.546
Burundi,BDI,"Jul 31, 2020",0.50471,32.546
Burundi,BDI,"Aug 1, 2020",0.55271,32.883
Burundi,BDI,"Aug 2, 2020",0.40843,33.219
Burundi,BDI,"Aug 3, 2020",0.40843,33.219
Burundi,BDI,"Aug 4, 2020",0.20414,33.219
Burundi,BDI,"Aug 5, 2020",0.20414,33.219
Burundi,BDI,"Aug 6, 2020",0.156,33.64
Burundi,BDI,"Aug 7, 2020",0.156,33.64
Burundi,BDI,"Aug 8, 2020",0.168,34.06
Burundi,BDI,"Aug 9, 2020",0.156,34.312
Cambodia,KHM,"Dec 31, 2019",,0
Cambodia,KHM,"Jan 1, 2020",,0
Cambodia,KHM,"Jan 2, 2020",0,0
Cambodia,KHM,"Jan 3, 2020",0,0
Cambodia,KHM,"Jan 4, 2020",0,0
Cambodia,KHM,"Jan 5, 2020",0,0
Cambodia,KHM,"Jan 6, 2020",0,0
Cambodia,KHM,"Jan 7, 2020",0,0
Cambodia,KHM,"Jan 8, 2020",0,0
Cambodia,KHM,"Jan 9, 2020",0,0
Cambodia,KHM,"Jan 10, 2020",0,0
Cambodia,KHM,"Jan 11, 2020",0,0
Cambodia,KHM,"Jan 12, 2020",0,0
Cambodia,KHM,"Jan 13, 2020",0,0
Cambodia,KHM,"Jan 14, 2020",0,0
Cambodia,KHM,"Jan 15, 2020",0,0
Cambodia,KHM,"Jan 16, 2020",0,0
Cambodia,KHM,"Jan 17, 2020",0,0
Cambodia,KHM,"Jan 18, 2020",0,0
Cambodia,KHM,"Jan 19, 2020",0,0
Cambodia,KHM,"Jan 20, 2020",0,0
Cambodia,KHM,"Jan 21, 2020",0,0
Cambodia,KHM,"Jan 22, 2020",0,0
Cambodia,KHM,"Jan 23, 2020",0,0
Cambodia,KHM,"Jan 24, 2020",0,0
